id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
13146810,"City Centre Apt, Dublin 1",68611045,Sunny,,Dublin City,53.35492,-6.25884,Entire home/apt,99,3,40,2017-05-07,0.52,1,0,0,
13157736,GIRLS ONLY Single 30' bus to Dublin City,45053876,Paola,,Fingal,53.3964,-6.37709,Private room,22,1,58,2018-10-13,0.76,8,0,0,
12643250,Monkstown Private Homestay,68668248,Colette,,Dn Laoghaire-Rathdown,53.28466,-6.15621,Private room,40,1,97,2022-08-28,1.25,1,239,43,
13168698,Nice bedroom in city center,73572060,Mathilde,,Dublin City,53.35185,-6.25156,Private room,67,2,1,2017-06-18,0.02,1,0,0,
13170185,Classy Penthouse mins from airport,50990874,Paul,,Fingal,53.48731,-6.15391,Private room,150,90,19,2020-02-09,0.25,2,180,0,
12649302,Ensuite Attic Room 2 Bed Clontarf,28950803,Hilda,,Dublin City,53.3687,-6.17845,Private room,80,7,66,2020-02-02,0.86,2,0,0,
12675194,Secluded tranquil family home,68548479,Ann,,Dn Laoghaire-Rathdown,53.2857,-6.13877,Entire home/apt,112,4,8,2017-08-15,0.11,1,0,0,
13170839,Lovely &  Luxury room ensuit/kind bed+ breakfast,6388455,Julian,,Fingal,53.40238,-6.14288,Private room,75,3,17,2018-06-17,0.22,2,0,0,
12680324,XL luxury master & ensuite on private floor,68903153,Michael,,Dublin City,53.404911041259766,-6.289498805999756,Private room,136,2,23,2022-09-11,0.30,1,177,18,
12699587,Destiny Student Binary Hub,69028924,Troy,,Dublin City,53.34431,-6.28405,Private room,89,1,8,2016-09-08,0.11,1,0,0,
12706821,"Crow Street, Temple Bar, Dublin 2.",42143288,Mic,,Dublin City,53.34432,-6.26291,Private room,79,1,211,2022-09-06,3.37,1,82,59,
13187976,"Right by Phoenix Park, large double room ensuite",73792325,Deborah,,Fingal,53.37204,-6.35395,Private room,115,2,52,2022-09-11,0.82,2,14,22,
12709042,Cozy Bedroom in City Centre,50288226,Tarek,,Dublin City,53.34378,-6.24642,Private room,70,2,5,2016-05-23,0.06,2,0,0,
13189351,Stunning Ballsbridge Townhouse,26101296,Cormac,,Dublin City,53.32972,-6.2261,Entire home/apt,350,2,24,2018-07-16,0.31,1,0,0,
12724935,Double bed in heart of Dublin,15235743,Francesco,,Dublin City,53.33768,-6.26715,Private room,65,3,7,2016-09-25,0.09,1,0,0,
12727517,"GREAT LOCATION, GREAT HOUSE! ♥♡♥",27217008,Mairead,,Dn Laoghaire-Rathdown,53.28005,-6.2503,Entire home/apt,200,5,4,2018-07-18,0.05,1,0,0,
13191068,House in the city centre with a trampolin,29265403,Ana,,Dublin City,53.33276,-6.2784,Entire home/apt,200,2,1,2017-08-01,0.02,1,0,0,
12733225,Lumy,69239761,Lumy,,Dublin City,53.32493,-6.32043,Private room,40,1,0,,,1,0,0,
13199715,Very best city centre location!,73929414,Sean,,Dublin City,53.32711,-6.23238,Private room,25,1,3,2016-05-29,0.04,1,0,0,
13200949,Rose Cottage,12578256,Angela,,Dn Laoghaire-Rathdown,53.27813,-6.16746,Private room,50,1,28,2018-06-26,0.37,1,0,0,
12733753,Cozy little studio in Dublin 7,64929919,Anouck,,Dublin City,53.36016,-6.28279,Entire home/apt,30,27,0,,,1,0,0,
13212160,"One bedroom, modern apartment in the city center.",7279922,Rients,,Dublin City,53.33304,-6.25614,Private room,55,1,2,2016-08-10,0.03,2,0,0,
13288968,Ensuite Double Room 20 minutes walk to City centre,74974962,Billy,,Dublin City,53.32564,-6.27863,Private room,55,1,0,,,1,0,0,
13291603,"Dublin, 10 min walk to South AND North City Centre",34453294,Sushmita,,Dublin City,53.35121,-6.25059,Shared room,50,1,4,2016-06-29,0.05,1,0,0,
13212956,Superb large double room in Dublin 6,6022641,Carlos,,Dublin City,53.31305,-6.25019,Private room,44,2,0,,,1,0,0,
13293014,Single private room with en suite,75015815,Byeongmin,,Dublin City,53.37301,-6.26508,Private room,24,7,0,,,1,0,0,
13221415,Double Bedroom,48237345,Soraia,,Dublin City,53.35977,-6.25523,Private room,53,1,87,2018-09-08,1.14,1,0,0,
13296251,Stunning studio,7012648,Ekaterina,,Dn Laoghaire-Rathdown,53.28756,-6.13987,Entire home/apt,210,2,187,2022-08-25,2.46,1,237,32,
13232406,"Dublin, South City Centre, Double bed",74295214,Tristan,,Dublin City,53.33131,-6.25923,Private room,55,1,0,,,1,0,0,
13309227,Private room in Irish cottage near sea front,75202210,Vikas,,Dn Laoghaire-Rathdown,53.27982,-6.13918,Private room,30,2,0,,,1,0,0,
13238633,In Sandymount D4,37708442,Marie,,Dublin City,53.33437,-6.21727,Entire home/apt,120,2,13,2016-08-21,0.17,1,0,0,
13243054,Double room in South Dublin,13185988,Shona,,Dn Laoghaire-Rathdown,53.25098,-6.20516,Private room,50,2,3,2016-06-25,0.04,2,0,0,
13256574,Large Home in South Dublin,13185988,Shona,,Dn Laoghaire-Rathdown,53.25059,-6.2072,Entire home/apt,120,2,2,2016-06-15,0.03,2,0,0,
13309475,"Garden Apartment in Dublin 4, September Specials!",70116849,Eóin,,Dublin City,53.32997,-6.24394,Private room,85,1,3,2016-08-15,0.04,1,0,0,
13312397,Modern flat - City Centre Dublin 1,75033433,Sandra,,Dublin City,53.3517,-6.25209,Entire home/apt,100,5,1,2016-07-04,0.01,1,0,0,
13260909,2 Bedroom City Centre Apartment,43511605,Joana,,Dublin City,53.35183,-6.2628,Entire home/apt,180,2,0,,,3,0,0,
13314148,Fabulous 2 bed near City Centre,53242996,Brian,,Dublin City,53.31667,-6.24725,Entire home/apt,160,1,11,2017-09-18,0.15,1,0,0,
13263446,Modern suburban retreat 10 mins from airport,9311889,Raj,,Dublin City,53.39349,-6.17992,Private room,51,1,149,2018-12-12,1.97,2,0,0,
13315061,Double room ensuite,75209591,Mait,,Dn Laoghaire-Rathdown,53.30494,-6.2006,Private room,40,1,0,,,1,0,0,
13263763,Apartment in a great location in the City Centre!,74680610,Jenny,,Dublin City,53.35247,-6.25631,Entire home/apt,80,2,0,,,1,0,0,
13269894,Comfortable room with ensuite,6388455,Julian,,Fingal,53.40077,-6.14445,Private room,45,2,6,2017-06-11,0.08,2,220,0,
13320332,Central at Christchurch,64957866,Annmarie,,Dublin City,53.34346,-6.2775,Entire home/apt,200,15,160,2019-09-02,2.11,2,0,0,
13323216,Room close to the Dublin Mountains,31275724,Linda,,South Dublin,53.27149,-6.31939,Private room,34,1,0,,,1,0,0,
13273818,3 min walk from Temple Bar! City centre location!,5348020,Daniel,,Dublin City,53.34755,-6.26704,Private room,76,1,45,2017-09-04,0.59,1,0,0,
13326351,Spacious room available in a big bright house,75394173,Linda,,Dublin City,53.36523,-6.24409,Private room,27,3,12,2018-02-24,0.16,1,0,0,
13328227,Super 1 bedroom apartment in great location,54494246,John & Sinead,,Dublin City,53.3252,-6.25281,Entire home/apt,103,75,55,2022-08-07,0.73,3,145,4,
13274006,Enjoy the city and the sea,45353436,Caitriona,,Fingal,53.44664,-6.17059,Private room,78,1,86,2022-08-31,1.42,1,146,49,
13288738,"Double bedroom, City Centre apartment, Smithfield",30833708,Evita,,Dublin City,53.3498,-6.27844,Private room,45,1,1,2016-08-09,0.01,1,0,0,
13338141,Private & relaxed en suite room -Grand Canal Docks,28453791,Sinead,,Dublin City,53.34441,-6.23623,Private room,91,1,134,2022-08-17,2.10,1,21,41,
13592929,Stylish and Modern 3 Bedroom,23260110,Marie,,Fingal,53.38861,-6.13286,Entire home/apt,180,3,15,2022-08-04,0.20,1,3,4,
13339597,City Centre 2 bed Apt.,42229797,Andrew,,Dublin City,53.3477,-6.22895,Entire home/apt,150,1,0,,,1,0,0,
13593996,One Bedroom Apartment Dublin 8,54943076,Emer,,Dublin City,53.33182,-6.27613,Entire home/apt,102,3,0,,,1,0,0,
13343028,Twin Single Bedroom.,75588654,Martin,,South Dublin,53.3395,-6.45371,Private room,25,1,0,,,1,0,0,
13597329,"Beautiful modern house in Bray, great location.",41129353,Stuart,,Dn Laoghaire-Rathdown,53.2112,-6.11268,Entire home/apt,75,10,4,2019-07-27,0.05,1,0,0,
13343644,Double bedroom in city center (D1),20301192,Aliénor,,Dublin City,53.35075,-6.26633,Private room,26,2,1,2016-06-20,0.01,1,0,0,
13602045,Small cozy double bed in quiet neighborhood,78663866,Stefi And Laurent,,Dublin City,53.33628,-6.29738,Private room,50,2,43,2017-07-23,0.57,1,0,0,
13344477,"Double Bed Room, Grand Canal, Dublin 4",75605573,Taha,,Dublin City,53.34299,-6.22951,Private room,52,2,2,2016-06-19,0.03,1,0,0,
13351813,Single Room House Sharing City centre,28045223,Ash,,Dublin City,53.35796,-6.26648,Private room,20,20,0,,,1,0,0,
13602415,Bright + Spacious Apartment in Dundrum (Rockfield),78667415,Eoin,,Dn Laoghaire-Rathdown,53.28537,-6.23443,Private room,66,1,34,2018-07-31,0.45,1,0,0,
13352360,Charming Victorian Appartement Dublin City,46496492,Mehdi,,Dublin City,53.35425,-6.29768,Entire home/apt,69,2,25,2019-03-18,0.33,1,0,0,
13355723,House in Dublin Suberb 20 minutes from city centre,38841371,Tim,,South Dublin,53.29173,-6.29394,Entire home/apt,125,4,0,,,1,0,0,
13610824,Spacious en-suite in Dublin's best neighbourhood,78779116,Ronat,,Dublin City,53.3251,-6.22329,Private room,69,2,21,2017-11-18,0.29,1,0,0,
13372909,"Double room in 2 bed apartment ,own bathroom",75947374,Magdalena,,South Dublin,53.27686,-6.30708,Private room,45,1,6,2016-08-19,0.08,1,0,0,
13376776,Comfortable and cozy double bedroom,33687110,Evelyn,,Dublin City,53.32436,-6.26513,Private room,35,2,135,2019-10-01,1.79,3,0,0,
13612781,Apartment in Dublin,78799900,Tharundeo,,Dublin City,53.35476,-6.26264,Private room,45,1,7,2016-08-17,0.09,2,0,0,
13376902,Large Cozy Double Room-Ensuite beside AVIS Car Ren,45605510,Dee,,Dublin City,53.33979,-6.30497,Private room,65,2,54,2017-11-27,0.72,1,0,0,
13619806,"Hanover Quay Heaven - 3 Bedroom 1,000 sqft",78858092,Beverley,,Dublin City,53.34476,-6.23738,Entire home/apt,550,3,131,2022-09-08,1.75,1,43,29,
13388904,55sqm flat at full disposal near Guinness Brewery,40007229,Mariela,,Dublin City,53.34404,-6.27928,Entire home/apt,110,2,12,2017-10-22,0.16,1,0,0,
13391968,Spacious and Stylish 1 bed house,683843,Cathy,,Dublin City,53.33301,-6.27941,Entire home/apt,120,150,7,2019-06-01,0.09,1,0,0,
13620184,**Nice and comfy room in the middle CITY CENTRE***,179339334,Giovanni,,Dublin City,53.34725,-6.26708,Private room,55,2,113,2018-10-21,1.50,2,0,0,
13397033,Cosy house in the heart of Dublin's Inner City,4872909,Justine,,Dublin City,53.3385,-6.27884,Entire home/apt,110,3,27,2019-07-13,0.36,1,0,0,
13620699,1 bedroom Apt. with full facilities. Close to City,78889552,Mary,,Dublin City,53.3446,-6.34068,Entire home/apt,50,1,3,2017-09-03,0.04,1,0,0,
13401786,Spacious Apartment in Dublin City Centre,71522971,Colin,,Dublin City,53.35065,-6.26898,Entire home/apt,79,1,0,,,1,0,0,
13405707,Bright top floor apartment in Wyckham Point,27493837,Joyce,,Dn Laoghaire-Rathdown,53.28043,-6.24173,Entire home/apt,150,30,41,2019-12-28,0.55,1,0,0,
13406887,Dublin City Centre Apartment,76332138,Tommy,,Dublin City,53.3434,-6.26804,Entire home/apt,39,1,1,2016-06-09,0.01,1,0,0,
13621722,Modern Two-bedroom Apartment by the Canal,33506395,Casper,,Dublin City,53.3326,-6.24398,Entire home/apt,130,2,3,2016-08-15,0.04,1,0,0,
13631175,House in the Heart of Stoneybatter,17376590,James,,Dublin City,53.35231,-6.28951,Entire home/apt,112,2,19,2019-03-10,0.26,1,0,0,
13407828,Cozy Studio Apt in the best location of Dublin,76340942,Murilo,,Dublin City,53.33246,-6.26624,Entire home/apt,50,2,9,2016-10-10,0.12,1,0,0,
13411072,Beautiful  comfortable  home in Monkstown.,14491255,Eileen,,Dn Laoghaire-Rathdown,53.28383,-6.15606,Entire home/apt,185,7,13,2022-05-17,0.17,2,51,1,
13638012,City centre 1 bed apt,79100907,Ann,,Dublin City,53.35665,-6.25691,Entire home/apt,73,3,4,2017-08-26,0.05,1,0,0,
13412185,Cosy Victorian house near city centre,55010942,Deborah,,Dublin City,53.36242,-6.2375,Entire home/apt,100,4,4,2019-08-24,0.10,1,0,0,
13640452,Heart of Dublin Big Balcony Apartment,28966125,Ronan,,Dublin City,53.33958,-6.23244,Private room,80,1,0,,,1,0,0,
13414197,2Bright Double Bed in a quiet area near Donnybrook,72291113,Iris,,Dublin City,53.31419,-6.23288,Private room,45,1,2,2016-06-24,0.03,1,0,0,
13654990,Perfect City Centre Apartment,16343994,Robert,,Dublin City,53.33873,-6.2363,Entire home/apt,170,3,8,2016-08-22,0.11,1,0,0,
13655139,Gorgeous double room in Rathmines!,79317174,Lily,,Dublin City,53.32338,-6.27752,Private room,32,3,1,2017-08-01,0.02,1,0,0,
13415357,Cute quiet place in the heart of Dublin,15639795,Chloé,,Dublin City,53.34998,-6.25523,Entire home/apt,200,2,0,,,1,0,0,
13656446,"Boutique Victorian house, quaint  central location",77307463,Anne,,Dublin City,53.33494,-6.26462,Entire home/apt,175,3,1,2016-08-20,0.01,1,0,0,
13423008,Charming house in the heart of the City Centre,2347229,Robert,,Dublin City,53.33948,-6.27581,Entire home/apt,160,3,5,2017-03-20,0.07,1,0,0,
13425025,Modern Luxury apartment in Grand Canal,47634220,Nils,,Dublin City,53.33972,-6.23602,Private room,49,1,5,2016-10-02,0.07,1,0,0,
13658185,City centre apt penthouse.20min walk to Grafton St,79069295,Diana,,Dublin City,53.33635,-6.28645,Private room,70,1,199,2020-03-01,3.64,1,0,0,
13425880,5 bed family home near Dun Laoghaire (Glenageary).,76539564,Charlene,,Dn Laoghaire-Rathdown,53.27936,-6.13667,Entire home/apt,126,4,0,,,1,0,0,
13668400,Quiet green area 5km from Dublin City centre,79485526,Carmel,,South Dublin,53.31354,-6.31331,Private room,60,1,2,2016-07-17,0.03,1,0,0,
13432622,Picturesque coastal village 20m train ride to city,17334259,Julie,,Dn Laoghaire-Rathdown,53.28509,-6.12233,Entire home/apt,106,3,8,2017-08-27,0.11,2,0,0,
13669072,All Airbnb House - Cosy Double Room,78323559,Adrienne,,Dublin City,53.37962,-6.2266,Private room,45,1,261,2020-03-18,3.46,10,0,0,
13440759,warm welcome in cosy home with great location,7665659,MaryAnn & Ciarán,,Dublin City,53.32486,-6.2723,Private room,45,1,58,2017-09-09,0.77,1,0,0,
13444781,Charming period residence,76409384,Maria,,Dublin City,53.36859,-6.26395,Entire home/apt,250,5,6,2019-07-30,0.10,1,0,0,
13686644,Luxury Ballsbridge Townhouse,79719085,Judy,,Dublin City,53.33463,-6.23499,Entire home/apt,345,2,163,2022-08-24,2.17,1,268,44,
13449411,City Center large apartment 48 sq m with a balcony,76800785,Oleg,,Dublin City,53.35594,-6.243,Entire home/apt,95,1,2,2016-07-11,0.03,1,0,0,
13689736,"Double Room, Private Bathroom, Near Airport",356978219,Merve,,Dublin City,53.39503,-6.21472,Private room,63,1,594,2022-09-09,7.86,3,137,105,
13449518,ArtaneHomes,76799784,Jozsef,,Dublin City,53.37863,-6.19188,Private room,4357,101,2,2018-01-24,0.03,1,0,0,
13449542,Nice central apartment - Heart of Dublin,76803505,Jl,,Dublin City,53.34493,-6.2501,Entire home/apt,95,3,1,2017-08-28,0.02,1,0,0,
13691396,House with big garden,79790966,Clare,,Dn Laoghaire-Rathdown,53.28549,-6.20077,Entire home/apt,180,1,3,2016-08-25,0.04,1,0,0,
13450711,Dublin Castle location apt,11184213,James,,Dublin City,53.34389,-6.26919,Entire home/apt,100,1,17,2016-09-05,0.22,1,0,0,
13693205,"1,800 sq ft, Luxury Penthouse near all amenities.",79811484,Eddie,,Fingal,53.45555,-6.15393,Entire home/apt,104,4,7,2016-10-30,0.09,1,0,0,
13451625,Room to rent for solo or couple until June end2016,50601125,Arif,,Dublin City,53.32933,-6.2637,Private room,40,1,2,2016-06-20,0.03,1,0,0,
13699069,Cosy and Artsy Townhouse in Killiney,79892897,Michelle,,Dn Laoghaire-Rathdown,53.24412,-6.12211,Entire home/apt,99,3,0,,,1,0,0,
13451668,Luxurious three bedroom apartment in Mews building,56054504,Mairead,,Dublin City,53.33527,-6.24794,Entire home/apt,729,4,20,2022-08-24,0.38,3,231,13,
13455156,Bright Double Room in the Heart of Old Dublin City,1000157,Suri,,Dublin City,53.34067,-6.27935,Private room,50,2,4,2016-07-02,0.05,1,0,0,
13707984,1 bedroom apartment,79699452,James,,Dublin City,53.36104,-6.25629,Entire home/apt,200,1,4,2017-07-09,0.05,1,0,0,
13711379,"Great 5 bed home, close to the city, sea and hills",52921720,Lorraine,,Dn Laoghaire-Rathdown,53.27813,-6.15694,Entire home/apt,105,4,1,2016-08-02,0.01,1,0,0,
13460225,DUBLIN CITY CENTRE – the Entire Apartment,17501731,Kieran,,Dublin City,53.33505,-6.26676,Entire home/apt,145,28,3,2020-09-30,0.11,2,39,0,
13721777,"One bedroom, modern apartment in the city center.",7279922,Rients,,Dublin City,53.33198,-6.25476,Private room,60,1,0,,,2,0,0,
13739315,"South Hill, Dartry",56762439,Dave,,Dublin City,53.30959,-6.25821,Entire home/apt,750,7,2,2022-08-21,0.90,1,8,2,
13474729,Perfect city centre apt - 4 min walk to Temple Bar,77105555,Linda,,Dublin City,53.34264,-6.2697,Entire home/apt,99,2,6,2017-07-04,0.08,1,0,0,
13740674,Complete 4 Bed House near Sutton/Howth,56740608,Paul,,Fingal,53.38588,-6.14187,Entire home/apt,220,14,91,2022-08-17,1.24,1,301,7,
13474984,Cosy Double room in nice bright 2 Bed apartment,77097287,Ann,,Dn Laoghaire-Rathdown,53.30322,-6.26537,Private room,78,2,96,2022-08-29,1.27,1,13,7,
13476709,SINGLE folded bed in a cozy living room,33687110,Evelyn,,Dublin City,53.32648,-6.26568,Shared room,20,2,82,2019-04-28,1.08,3,0,0,
13742700,Gorgeous zen cottage in the heart of Dublin!,80412273,Mary,,Dublin City,53.33182,-6.279,Entire home/apt,255,15,52,2022-08-27,0.69,1,0,14,
13477645,Cosy St Patrick's Cathedral apartment,75519919,Tainná,,Dublin City,53.33905,-6.27317,Shared room,11,7,0,,,1,0,0,
13749033,Beautiful 2 bed house minutes from Dart and Sea,80536648,Sarah,,Dn Laoghaire-Rathdown,53.28569,-6.12674,Entire home/apt,70,4,0,,,1,0,0,
13750546,Great location in the heart of Temple Bar,80556812,Ton,,Dublin City,53.34548,-6.26469,Private room,75,1,22,2019-05-02,0.32,3,0,0,
13478425,Large 2 bedroom apartment in the best location,73233198,Dave,,Dublin City,53.33069,-6.26731,Entire home/apt,85,7,2,2017-08-06,0.03,1,0,0,
13757779,Perfect City Centre Room,22409907,Darragh,,Dublin City,53.35385,-6.25669,Private room,62,1,5,2016-08-28,0.07,1,0,0,
13759408,EnSuite Double Room-Airport-Free Breakfast-Parking,356978219,Merve,,Dublin City,53.39637,-6.2112,Private room,60,1,588,2022-09-03,7.80,3,134,110,
13478834,Heart of Dublin Apartment,20352398,Jerome,,Dublin City,53.34285,-6.28033,Entire home/apt,99,3,6,2019-09-02,0.08,1,0,0,
13759419,3 Bed Ensuited Space Free Parking & City Tram Line,37019750,Sammy,,Dublin City,53.33528,-6.33006,Entire home/apt,500,3,78,2022-08-30,1.41,1,64,34,
13484617,Private Room in an amazing flat in Dublin 8,59326182,Rocco,,Dublin City,53.335,-6.29235,Private room,40,10,0,,,1,0,0,
13485714,Large modern apartment in the heart of Dublin,72541243,Maxim,,Dublin City,53.33297,-6.2564,Private room,58,1,5,2016-09-11,0.07,1,0,0,
13761510,Great location in Dublin city centre,43322034,Brian,,Dublin City,53.3453,-6.27859,Entire home/apt,120,3,0,,,1,0,0,
13487246,Cosy double-bed in the centre of Dublin,72762292,Simon,,Dublin City,53.33934,-6.23218,Private room,70,4,0,,,1,0,0,
13764890,Private bedroom in great location,68193300,Melanie,,Dublin City,53.34807,-6.23272,Private room,65,1,2,2016-07-18,0.03,2,0,0,
13487856,Perfect City Centre Apartment,77228772,Serena,,Dublin City,53.34658,-6.25381,Entire home/apt,160,1,0,,,1,0,0,
13490110,Double Bed En Suite in Modern Duplex City Centre,7171042,Cinthia & Dave,,Dublin City,53.34489,-6.23655,Private room,71,3,108,2020-03-20,1.46,1,0,0,
13767409,"Centrally located,comfortable apt in Camden Street",69410066,Laurence,,Dublin City,53.33525,-6.26639,Entire home/apt,143,1,242,2019-12-16,3.24,2,0,0,
13490289,Dublin House,77302114,Jennifer,,Dn Laoghaire-Rathdown,53.28724,-6.18894,Private room,50,5,0,,,1,0,0,
13491814,Large Five Bedroom House in Beautiful Location,77321561,Therese,,Dublin City,53.37265,-6.24724,Entire home/apt,250,5,1,2016-08-22,0.01,1,0,0,
13767500,Charming house close to City Centre (quiet area),28764939,Batiste & Isoline,,Dublin City,53.33714,-6.30539,Entire home/apt,150,2,5,2017-07-04,0.07,1,0,0,
13767859,Beautiful home in South Dublin,61148523,Marianne,,Dn Laoghaire-Rathdown,53.29349,-6.22864,Entire home/apt,160,7,0,,,1,0,0,
13492311,Large family home in Sandymount near city centre,69698137,Paul & Ruth,,Dublin City,53.32901,-6.2161,Entire home/apt,220,3,5,2017-08-13,0.07,1,0,0,
13774416,Delightful Terraced House,74991366,Jane,,Dublin City,53.33922,-6.23234,Entire home/apt,120,3,38,2021-09-22,0.69,1,0,1,
13776599,Piece of tranquility near Phoneix park,49998839,John,,Fingal,53.37719,-6.36492,Private room,80,2,1,2016-06-30,0.01,1,0,0,
13504928,Entire house in Dublin - lovely location,6442996,Michael,,Dn Laoghaire-Rathdown,53.30232,-6.2215,Entire home/apt,83,5,0,,,1,0,0,
13514198,Self Contained Annex,58831401,Kevin,,Fingal,53.38528,-6.40457,Entire home/apt,56,4,49,2022-09-10,0.65,1,13,5,
13779492,Lovely apartment close to all amenities,80900136,Fiona,,Dn Laoghaire-Rathdown,53.28467,-6.20836,Private room,50,1,1,2016-07-12,0.01,1,0,0,
13783906,Cozy room on the heart of the city!,80829120,Maitane,,Dublin City,53.35201,-6.27042,Private room,88,2,22,2016-11-27,0.29,1,0,0,
13521129,Double Bed Private Bathroom Parking &Mountain View,77670882,Peter,,South Dublin,53.27003,-6.3755,Private room,79,1,317,2022-09-04,4.21,1,11,24,
